customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,segment
3060,29,11,14609.22,4,1,1,411,Lost Customer
3061,59,9,8604.59,2,1,2,212,At Risk of Churn
3062,46,6,6083.87,3,2,3,323,Potential Loyalist
3063,92,5,3246.28,2,3,5,235,Lost Customer
3064,55,7,6989.68,3,2,2,322,Lost Customer
3065,5,5,5665.26,5,3,3,533,Lost Customer
3066,164,4,3756.25,1,4,5,145,Lost Customer
3067,39,6,7095.87,3,2,2,322,Lost Customer
3068,79,6,5197.79,2,2,4,224,Lost Customer
3069,70,3,3104.7999999999997,2,5,5,255,Lost Customer
3070,119,4,1927.42,1,4,5,145,Lost Customer
3071,158,4,3954.99,1,4,4,144,Lost Customer
3072,67,7,7712.87,2,2,2,222,Lost Customer
3073,251,3,3426.95,1,5,5,155,Lost Customer
3074,10,7,8822.95,5,2,1,521,Lost Customer
3075,81,6,5704.8,2,2,3,223,Lost Customer
3076,209,4,4105.89,1,4,4,144,Lost Customer
3077,16,7,8452.62,4,2,2,422,Lost Customer
3078,169,3,2490.95,1,5,5,155,Lost Customer
3079,131,4,4030.71,1,4,4,144,Lost Customer
3080,4,9,10388.83,5,1,1,511,Lost Customer
3081,106,6,8311.18,1,2,2,122,Lost Customer
3082,16,5,4508.030000000001,4,3,4,434,Lost Customer
3083,69,6,4366.12,2,2,4,224,Lost Customer
3084,15,6,7652.58,4,2,2,422,Lost Customer
3085,25,5,4858.75,4,3,4,434,Lost Customer
3086,11,10,9866.66,5,1,1,511,Lost Customer
3087,84,6,6584.210000000001,2,2,3,223,Lost Customer
3088,3,7,6701.71,5,2,3,523,Lost Customer
3089,27,4,6196.13,4,4,3,443,Lost Customer
3090,198,5,6006.22,1,3,3,133,Lost Customer
3091,307,2,1434.48,1,5,5,155,Lost Customer
3092,160,3,3324.14,1,5,5,155,Lost Customer
3093,68,9,10362.369999999999,2,1,1,211,At Risk of Churn
3094,161,7,6633.12,1,2,3,123,Lost Customer
3095,36,5,7352.31,3,3,2,332,Lost Customer
3096,15,3,5023.0599999999995,4,5,4,454,Lost Customer
3097,60,3,3076.92,2,5,5,255,Lost Customer
3098,38,4,5235.47,3,4,4,344,Lost Customer
3099,83,2,3105.12,2,5,5,255,Lost Customer
3100,20,4,5579.87,4,4,3,443,Lost Customer
3101,61,4,4558.28,2,4,4,244,Lost Customer
3102,106,5,7162.67,1,3,2,132,Lost Customer
3103,59,8,9084.18,2,1,1,211,At Risk of Churn
3104,49,7,7947.43,3,2,2,322,Lost Customer
3105,10,6,6820.6,5,2,2,522,Lost Customer
3106,199,5,5176.15,1,3,4,134,Lost Customer
3107,95,4,4003.1400000000003,2,4,4,244,Lost Customer
3108,53,7,10194.970000000001,3,2,1,321,Lost Customer
3109,169,5,6150.85,1,3,3,133,Lost Customer
3110,17,3,2064.77,4,5,5,455,Lost Customer
3111,48,5,4650.44,3,3,4,334,Lost Customer
3112,11,8,8006.59,5,1,2,512,Lost Customer
3113,109,8,10192.61,1,1,1,111,Lost Customer
3114,3,6,6458.95,5,2,3,523,Lost Customer
3115,195,5,6326.07,1,3,3,133,Lost Customer
3116,87,6,5955.83,2,2,3,223,Lost Customer
3117,25,9,12615.48,4,1,1,411,Lost Customer
3118,12,9,14065.03,5,1,1,511,Lost Customer
3119,5,4,4368.56,5,4,4,544,Loyal Customer
3120,20,7,7351.7,4,2,2,422,Lost Customer
3121,48,6,6379.44,3,2,3,323,Potential Loyalist
3122,143,5,5885.77,1,3,3,133,Lost Customer
3123,0,4,3733.72,5,4,5,545,VIP Customer
3124,38,3,2085.18,3,5,5,355,Lost Customer
3125,9,4,4529.16,5,4,4,544,Loyal Customer
3126,40,8,9426.93,3,1,1,311,Lost Customer
3127,35,4,5836.78,3,4,3,343,Lost Customer
3128,104,5,5753.62,1,3,3,133,Lost Customer
3129,16,5,6405.030000000001,4,3,3,433,Lost Customer
3130,0,5,6539.6,5,3,3,533,Lost Customer
3131,17,8,7333.7,4,1,2,412,Lost Customer
3132,23,5,5502.29,4,3,3,433,Lost Customer
3133,11,6,7335.610000000001,5,2,2,522,Lost Customer
3134,64,7,10273.18,2,2,1,221,At Risk of Churn
3135,121,7,7539.8099999999995,1,2,2,122,Lost Customer
3136,25,4,4905.76,4,4,4,444,Lost Customer
3137,116,7,6481.77,1,2,3,123,Lost Customer
3138,69,5,7137.22,2,3,2,232,Potential Loyalist
3139,11,3,2633.05,5,5,5,555,VIP Customer
3140,40,3,2714.79,3,5,5,355,Lost Customer
3141,70,7,3596.67,2,2,5,225,Lost Customer
3142,12,4,4004.87,5,4,4,544,Loyal Customer
3143,20,11,10532.28,4,1,1,411,Lost Customer
3144,64,3,1975.27,2,5,5,255,Lost Customer
3145,68,7,8500.63,2,2,2,222,Lost Customer
3146,54,8,11006.29,3,1,1,311,Lost Customer
3147,3,6,5237.77,5,2,4,524,Lost Customer
3148,55,6,6033.4,3,2,3,323,Potential Loyalist
3149,22,3,3636.56,4,5,5,455,Lost Customer
3150,87,8,5011.59,2,1,4,214,Lost Customer
3151,13,9,11451.18,5,1,1,511,Lost Customer
3152,11,6,5683.73,5,2,3,523,Lost Customer
3153,127,5,8533.27,1,3,2,132,Lost Customer
3154,14,7,6780.46,5,2,3,523,Lost Customer
3155,43,4,2692.7400000000002,3,4,5,345,Lost Customer
3156,4,3,3087.91,5,5,5,555,VIP Customer
3157,10,8,10424.25,5,1,1,511,Lost Customer
3158,16,6,7721.6900000000005,4,2,2,422,Lost Customer
3159,25,2,3527.29,4,5,5,455,Lost Customer
3160,52,5,6779.3099999999995,3,3,3,333,Potential Loyalist
3161,83,1,792.9,2,5,5,255,Lost Customer
3162,110,2,2734.17,1,5,5,155,Lost Customer
3163,14,6,5066.64,5,2,4,524,Lost Customer
3164,98,5,6151.66,2,3,3,233,Lost Customer
3165,77,8,8775.91,2,1,1,211,At Risk of Churn
3166,47,7,9906.01,3,2,1,321,Lost Customer
3167,73,4,5079.55,2,4,4,244,Lost Customer
3168,91,5,7910.709999999999,2,3,2,232,Potential Loyalist
3169,0,7,6806.93,5,2,2,522,Lost Customer
3170,44,6,6884.95,3,2,2,322,Lost Customer
3171,75,3,3111.56,2,5,5,255,Lost Customer
3172,55,4,3093.31,3,4,5,345,Lost Customer
3173,45,6,8425.04,3,2,2,322,Lost Customer
3174,24,6,4986.21,4,2,4,424,Lost Customer
3175,260,3,3044.7200000000003,1,5,5,155,Lost Customer
3176,24,9,7167.2699999999995,4,1,2,412,Lost Customer
3177,68,7,5174.7300000000005,2,2,4,224,Lost Customer
3178,29,5,6357.4800000000005,4,3,3,433,Lost Customer
3179,268,1,1148.64,1,5,5,155,Lost Customer
3180,145,2,2298.81,1,5,5,155,Lost Customer
3181,9,6,8160.14,5,2,2,522,Lost Customer
3182,84,4,1732.02,2,4,5,245,Lost Customer
3183,11,8,6607.77,5,1,3,513,Lost Customer
3184,68,8,9258.6,2,1,1,211,At Risk of Churn
3185,18,7,6809.12,4,2,2,422,Lost Customer
3186,19,5,5875.91,4,3,3,433,Lost Customer
3187,63,5,5489.099999999999,2,3,3,233,Lost Customer
3188,116,5,3932.31,1,3,4,134,Lost Customer
3189,56,2,200.7,3,5,5,355,Lost Customer
3190,92,8,5692.24,2,1,3,213,Lost Customer
3191,7,8,9402.43,5,1,1,511,Lost Customer
3192,188,4,4871.5199999999995,1,4,4,144,Lost Customer
3193,10,6,5155.41,5,2,4,524,Lost Customer
3194,86,3,3691.67,2,5,5,255,Lost Customer
3195,49,9,8409.64,3,1,2,312,Lost Customer
3196,50,7,7505.92,3,2,2,322,Lost Customer
3197,3,5,5284.57,5,3,4,534,Lost Customer
3198,101,4,5693.18,1,4,3,143,Lost Customer
3199,13,8,10703.79,5,1,1,511,Lost Customer
3200,39,5,4865.6900000000005,3,3,4,334,Lost Customer
3201,21,7,7757.7300000000005,4,2,2,422,Lost Customer
3202,11,8,9341.0,5,1,1,511,Lost Customer
3203,7,3,4714.8099999999995,5,5,4,554,VIP Customer
3204,34,9,12368.289999999999,3,1,1,311,Lost Customer
3205,96,6,6054.93,2,2,3,223,Lost Customer
3206,75,7,7842.21,2,2,2,222,Lost Customer
3207,81,5,3751.87,2,3,5,235,Lost Customer
3208,53,8,9638.46,3,1,1,311,Lost Customer
3209,9,4,3112.43,5,4,5,545,VIP Customer
3210,9,5,3992.06,5,3,4,534,Lost Customer
3211,35,3,3667.73,3,5,5,355,Lost Customer
3212,99,8,13490.52,1,1,1,111,Lost Customer
3213,68,5,4363.18,2,3,4,234,Lost Customer
3214,68,4,4838.349999999999,2,4,4,244,Lost Customer
3215,66,7,11950.24,2,2,1,221,At Risk of Churn
3216,0,4,3366.82,5,4,5,545,VIP Customer
3217,8,11,10733.56,5,1,1,511,Lost Customer
3218,216,5,4886.1,1,3,4,134,Lost Customer
3219,27,8,7191.65,4,1,2,412,Lost Customer
3220,40,8,7616.3,3,1,2,312,Lost Customer
3221,111,10,11562.03,1,1,1,111,Lost Customer
3222,15,2,2179.35,4,5,5,455,Lost Customer
3223,14,8,8793.49,5,1,1,511,Lost Customer
3224,51,9,8518.72,3,1,2,312,Lost Customer
3225,8,7,7505.34,5,2,2,522,Lost Customer
3226,20,4,1217.42,4,4,5,445,Lost Customer
3227,3,6,6029.25,5,2,3,523,Lost Customer
3228,40,7,9815.41,3,2,1,321,Lost Customer
3230,69,5,5698.38,2,3,3,233,Lost Customer
3231,1,7,7562.51,5,2,2,522,Lost Customer
3232,8,13,13451.28,5,1,1,511,Lost Customer
3233,80,3,2477.0699999999997,2,5,5,255,Lost Customer
3234,149,2,2358.0,1,5,5,155,Lost Customer
3235,222,1,1163.89,1,5,5,155,Lost Customer
3237,176,7,8413.77,1,2,2,122,Lost Customer
3238,29,5,3916.44,4,3,4,434,Lost Customer
3239,2,6,4374.75,5,2,4,524,Lost Customer
3240,38,10,12357.57,3,1,1,311,Lost Customer
3241,7,7,9518.2,5,2,1,521,Lost Customer
3242,49,8,11452.82,3,1,1,311,Lost Customer
3243,163,4,4005.26,1,4,4,144,Lost Customer
3244,21,4,3578.91,4,4,5,445,Lost Customer
3245,93,6,5577.43,2,2,3,223,Lost Customer
3246,99,5,6186.950000000001,1,3,3,133,Lost Customer
3247,44,8,7108.27,3,1,2,312,Lost Customer
3248,58,4,3305.23,3,4,5,345,Lost Customer
3249,33,8,12502.35,3,1,1,311,Lost Customer
3250,85,6,4950.37,2,2,4,224,Lost Customer
3251,7,11,9947.98,5,1,1,511,Lost Customer
3252,18,7,5910.41,4,2,3,423,Lost Customer
3253,5,3,4743.31,5,5,4,554,VIP Customer
3254,31,7,7980.87,4,2,2,422,Lost Customer
3255,2,6,7050.41,5,2,2,522,Lost Customer
3256,12,10,12399.539999999999,5,1,1,511,Lost Customer
3257,6,3,5121.28,5,5,4,554,VIP Customer
3258,17,8,11196.13,4,1,1,411,Lost Customer
3259,32,2,1027.94,4,5,5,455,Lost Customer
3260,124,3,3833.56,1,5,4,154,Lost Customer
3261,38,7,7410.33,3,2,2,322,Lost Customer
3262,1,10,9899.64,5,1,1,511,Lost Customer
3263,23,5,4721.62,4,3,4,434,Lost Customer
3264,23,9,10978.33,4,1,1,411,Lost Customer
3265,88,7,3458.83,2,2,5,225,Lost Customer
3266,71,7,6947.21,2,2,2,222,Lost Customer
3267,88,6,7867.97,2,2,2,222,Lost Customer
3268,132,6,8610.78,1,2,2,122,Lost Customer
3269,35,4,4857.44,3,4,4,344,Lost Customer
3270,122,5,7135.8099999999995,1,3,2,132,Lost Customer
3271,90,5,4571.639999999999,2,3,4,234,Lost Customer
3272,295,1,569.56,1,5,5,155,Lost Customer
3273,65,7,10472.26,2,2,1,221,At Risk of Churn
3274,30,5,3450.3,4,3,5,435,Loyal Customer
3275,4,4,2826.83,5,4,5,545,VIP Customer
3276,80,5,6419.18,2,3,3,233,Lost Customer
3277,37,5,5868.16,3,3,3,333,Potential Loyalist
3278,22,5,5194.07,4,3,4,434,Lost Customer
3279,297,1,1071.23,1,5,5,155,Lost Customer
3280,134,8,11763.69,1,1,1,111,Lost Customer
3281,59,2,2044.08,2,5,5,255,Lost Customer
3282,16,4,4534.85,4,4,4,444,Lost Customer
3283,0,7,8875.03,5,2,1,521,Lost Customer
3284,278,6,5886.76,1,2,3,123,Lost Customer
3285,19,6,6515.55,4,2,3,423,Lost Customer
3286,9,11,11050.25,5,1,1,511,Lost Customer
3287,76,3,3694.7200000000003,2,5,5,255,Lost Customer
3288,32,6,8748.24,4,2,2,422,Lost Customer
3289,69,5,7683.389999999999,2,3,2,232,Potential Loyalist
3290,2,8,9719.34,5,1,1,511,Lost Customer
3291,46,4,3946.9500000000003,3,4,4,344,Lost Customer
3292,301,1,60.34,1,5,5,155,Lost Customer
3293,0,5,4716.33,5,3,4,534,Lost Customer
3294,62,4,6769.75,2,4,3,243,Lost Customer
3295,19,8,10279.81,4,1,1,411,Lost Customer
3296,64,11,8887.0,2,1,1,211,At Risk of Churn
3297,58,6,4162.96,3,2,4,324,Lost Customer
3298,4,5,6502.58,5,3,3,533,Lost Customer
3299,30,5,4560.97,4,3,4,434,Lost Customer
3300,15,7,9878.11,4,2,1,421,Lost Customer
3301,42,5,4630.47,3,3,4,334,Lost Customer
3302,20,5,3954.1099999999997,4,3,4,434,Lost Customer
3303,20,5,4834.35,4,3,4,434,Lost Customer
3304,78,10,11128.31,2,1,1,211,At Risk of Churn
3305,39,2,306.78999999999996,3,5,5,355,Lost Customer
3306,40,5,6945.6,3,3,2,332,Lost Customer
3307,16,5,6066.91,4,3,3,433,Lost Customer
3308,67,3,3436.83,2,5,5,255,Lost Customer
3309,24,5,5485.79,4,3,3,433,Lost Customer
3310,51,5,5062.860000000001,3,3,4,334,Lost Customer
3311,65,4,3921.49,2,4,4,244,Lost Customer
3312,6,4,3943.69,5,4,4,544,Loyal Customer
3313,54,6,6335.93,3,2,3,323,Potential Loyalist
3314,58,6,6475.13,3,2,3,323,Potential Loyalist
3315,1,7,8032.110000000001,5,2,2,522,Lost Customer
3316,20,2,2608.09,4,5,5,455,Lost Customer
3317,87,4,3299.45,2,4,5,245,Lost Customer
3318,151,4,5363.35,1,4,3,143,Lost Customer
3319,22,7,7042.889999999999,4,2,2,422,Lost Customer
3320,137,10,10109.98,1,1,1,111,Lost Customer
3321,96,3,2952.52,2,5,5,255,Lost Customer
3322,2,4,4598.49,5,4,4,544,Loyal Customer
3323,115,5,6500.54,1,3,3,133,Lost Customer
3324,31,7,10846.51,4,2,1,421,Lost Customer
3325,45,5,5709.18,3,3,3,333,Potential Loyalist
3326,29,13,14078.19,4,1,1,411,Lost Customer
3327,56,8,6320.06,3,1,3,313,Lost Customer
3328,40,4,3511.62,3,4,5,345,Lost Customer
3329,18,4,3348.29,4,4,5,445,Lost Customer
3330,22,9,8960.72,4,1,1,411,Lost Customer
3331,36,5,7702.42,3,3,2,332,Lost Customer
3332,5,6,6577.57,5,2,3,523,Lost Customer
3333,191,5,5296.389999999999,1,3,4,134,Lost Customer
3334,73,8,5742.35,2,1,3,213,Lost Customer
3335,3,7,5555.54,5,2,3,523,Lost Customer
3336,74,6,9153.34,2,2,1,221,At Risk of Churn
3337,6,8,8265.62,5,1,2,512,Lost Customer
3338,4,4,2377.23,5,4,5,545,VIP Customer
3339,38,6,4271.22,3,2,4,324,Lost Customer
3340,113,6,6462.47,1,2,3,123,Lost Customer
3341,49,4,3646.81,3,4,5,345,Lost Customer
3342,100,7,6736.7,1,2,3,123,Lost Customer
3343,78,6,6667.84,2,2,3,223,Lost Customer
3344,10,7,6236.96,5,2,3,523,Lost Customer
3345,31,5,3926.35,4,3,4,434,Lost Customer
3346,48,3,2794.14,3,5,5,355,Lost Customer
3347,107,5,5387.86,1,3,3,133,Lost Customer
3348,129,3,2749.69,1,5,5,155,Lost Customer
3349,221,5,6639.07,1,3,3,133,Lost Customer
3350,38,6,9352.56,3,2,1,321,Lost Customer
3351,39,6,7191.88,3,2,2,322,Lost Customer
3352,30,7,5559.64,4,2,3,423,Lost Customer
3353,30,7,5270.16,4,2,4,424,Lost Customer
3354,182,2,3213.07,1,5,5,155,Lost Customer
3355,0,6,5854.1,5,2,3,523,Lost Customer
3356,4,5,6281.6900000000005,5,3,3,533,Lost Customer
3357,35,4,3897.31,3,4,4,344,Lost Customer
3358,37,7,7810.9,3,2,2,322,Lost Customer
3359,97,5,3839.38,2,3,4,234,Lost Customer
3360,57,8,6162.1900000000005,3,1,3,313,Lost Customer
3361,44,6,8548.95,3,2,2,322,Lost Customer
3362,86,3,1983.8400000000001,2,5,5,255,Lost Customer
3363,4,6,6443.93,5,2,3,523,Lost Customer
3364,120,5,5647.75,1,3,3,133,Lost Customer
3365,71,6,5971.06,2,2,3,223,Lost Customer
3366,44,4,4591.95,3,4,4,344,Lost Customer
3367,82,6,8647.67,2,2,2,222,Lost Customer
3368,29,5,5971.18,4,3,3,433,Lost Customer
3369,76,6,6850.6900000000005,2,2,2,222,Lost Customer
3370,42,7,7469.49,3,2,2,322,Lost Customer
3371,41,9,8400.31,3,1,2,312,Lost Customer
3372,31,6,7238.88,4,2,2,422,Lost Customer
3373,44,5,6773.370000000001,3,3,3,333,Potential Loyalist
3374,1,4,6246.4400000000005,5,4,3,543,Loyal Customer
3375,12,8,8710.18,5,1,2,512,Lost Customer
3376,93,5,4239.54,2,3,4,234,Lost Customer
3377,77,7,6701.91,2,2,3,223,Lost Customer
3378,55,4,4651.77,3,4,4,344,Lost Customer
3379,20,6,8165.43,4,2,2,422,Lost Customer
3380,63,5,6088.51,2,3,3,233,Lost Customer
3381,195,5,7129.37,1,3,2,132,Lost Customer
3382,19,10,10347.49,4,1,1,411,Lost Customer
3383,29,6,7014.41,4,2,2,422,Lost Customer
3384,29,6,7402.02,4,2,2,422,Lost Customer
3385,54,4,3317.72,3,4,5,345,Lost Customer
3386,7,5,4407.639999999999,5,3,4,534,Lost Customer
3387,82,8,10309.67,2,1,1,211,At Risk of Churn
3388,25,8,9307.45,4,1,1,411,Lost Customer
3389,54,6,6107.86,3,2,3,323,Potential Loyalist
3390,18,5,6156.36,4,3,3,433,Lost Customer
3391,19,5,3719.61,4,3,5,435,Loyal Customer
3392,74,1,574.64,2,5,5,255,Lost Customer
3393,2,5,4896.49,5,3,4,534,Lost Customer
3394,19,5,5926.59,4,3,3,433,Lost Customer
3395,9,7,7852.11,5,2,2,522,Lost Customer
3396,71,2,586.65,2,5,5,255,Lost Customer
3397,89,2,2179.35,2,5,5,255,Lost Customer
3398,65,5,4872.530000000001,2,3,4,234,Lost Customer
3399,37,5,6052.6900000000005,3,3,3,333,Potential Loyalist
3400,26,4,2797.13,4,4,5,445,Lost Customer
3401,66,6,6768.02,2,2,3,223,Lost Customer
3402,12,9,10700.79,5,1,1,511,Lost Customer
3403,133,4,4516.0199999999995,1,4,4,144,Lost Customer
3404,51,5,5162.17,3,3,4,334,Lost Customer
3405,52,9,9157.710000000001,3,1,1,311,Lost Customer
3406,46,10,12169.87,3,1,1,311,Lost Customer
3407,18,8,8397.3,4,1,2,412,Lost Customer
3408,22,5,4452.78,4,3,4,434,Lost Customer
3409,73,7,7353.55,2,2,2,222,Lost Customer
3410,241,3,2965.8900000000003,1,5,5,155,Lost Customer
3411,30,7,11320.22,4,2,1,421,Lost Customer
3412,44,4,5786.89,3,4,3,343,Lost Customer
3413,25,4,6325.24,4,4,3,443,Lost Customer
3414,162,3,4674.02,1,5,4,154,Lost Customer
3415,61,6,8084.960000000001,2,2,2,222,Lost Customer
3416,122,3,2184.42,1,5,5,155,Lost Customer
3417,95,8,8566.05,2,1,2,212,At Risk of Churn
3418,90,5,4643.87,2,3,4,234,Lost Customer
3419,5,3,4108.62,5,5,4,554,VIP Customer
3420,5,11,13885.45,5,1,1,511,Lost Customer
3421,28,10,12000.2,4,1,1,411,Lost Customer
3422,32,5,5634.98,4,3,3,433,Lost Customer
3423,77,4,3061.5,2,4,5,245,Lost Customer
3424,153,2,2940.52,1,5,5,155,Lost Customer
3425,18,6,6287.46,4,2,3,423,Lost Customer
3426,45,6,8405.57,3,2,2,322,Lost Customer
3427,1,8,12523.17,5,1,1,511,Lost Customer
3428,91,1,1274.93,2,5,5,255,Lost Customer
3429,121,4,3323.9500000000003,1,4,5,145,Lost Customer
3430,63,7,5809.24,2,2,3,223,Lost Customer
3431,28,10,12673.97,4,1,1,411,Lost Customer
3432,106,8,9201.85,1,1,1,111,Lost Customer
3433,0,10,10471.84,5,1,1,511,Lost Customer
3434,64,5,5720.52,2,3,3,233,Lost Customer
3435,136,5,6384.02,1,3,3,133,Lost Customer
3436,22,7,8090.11,4,2,2,422,Lost Customer
3437,102,5,6930.87,1,3,2,132,Lost Customer
3438,174,5,5208.01,1,3,4,134,Lost Customer
3439,74,6,5868.21,2,2,3,223,Lost Customer
3440,32,5,5026.7,4,3,4,434,Lost Customer
3441,138,5,4864.98,1,3,4,134,Lost Customer
3442,203,4,4629.6,1,4,4,144,Lost Customer
3443,29,6,6729.01,4,2,3,423,Lost Customer
3444,39,2,3281.0299999999997,3,5,5,355,Lost Customer
3445,14,6,7992.1900000000005,5,2,2,522,Lost Customer
3446,4,2,1028.53,5,5,5,555,VIP Customer
3447,83,11,12339.37,2,1,1,211,At Risk of Churn
3448,10,5,5257.04,5,3,4,534,Lost Customer
3449,149,4,4223.1900000000005,1,4,4,144,Lost Customer
3450,98,6,7360.77,2,2,2,222,Lost Customer
3451,15,9,7139.17,4,1,2,412,Lost Customer
3452,2,2,2808.6800000000003,5,5,5,555,VIP Customer
3453,72,6,6294.04,2,2,3,223,Lost Customer
3454,115,5,5561.38,1,3,3,133,Lost Customer
3455,9,6,4674.13,5,2,4,524,Lost Customer
3456,63,3,4206.89,2,5,4,254,Lost Customer
3457,97,3,2726.46,2,5,5,255,Lost Customer
3458,108,4,5141.16,1,4,4,144,Lost Customer
3459,66,3,4164.04,2,5,4,254,Lost Customer
3460,55,9,12544.76,3,1,1,311,Lost Customer
3461,136,7,8401.21,1,2,2,122,Lost Customer
3462,21,5,5392.75,4,3,3,433,Lost Customer
3463,57,4,3021.68,3,4,5,345,Lost Customer
3464,17,2,1891.06,4,5,5,455,Lost Customer
3465,72,10,10063.64,2,1,1,211,At Risk of Churn
3466,68,3,2421.71,2,5,5,255,Lost Customer
3467,5,6,8292.41,5,2,2,522,Lost Customer
3468,1,7,7428.03,5,2,2,522,Lost Customer
3469,36,4,3712.6400000000003,3,4,5,345,Lost Customer
3470,2,8,14126.25,5,1,1,511,Lost Customer
3471,148,4,4637.4800000000005,1,4,4,144,Lost Customer
3472,5,6,6900.7,5,2,2,522,Lost Customer
3473,12,4,5487.64,5,4,3,543,Loyal Customer
3474,71,5,4654.08,2,3,4,234,Lost Customer
3475,3,4,3785.92,5,4,5,545,VIP Customer
3476,50,5,2254.2599999999998,3,3,5,335,Lost Customer
3477,64,8,10212.17,2,1,1,211,At Risk of Churn
3478,29,6,6445.49,4,2,3,423,Lost Customer
3479,31,6,6015.17,4,2,3,423,Lost Customer
3480,16,4,4659.76,4,4,4,444,Lost Customer
3481,54,7,4988.41,3,2,4,324,Lost Customer
3482,27,8,11842.05,4,1,1,411,Lost Customer
3483,117,6,8078.03,1,2,2,122,Lost Customer
3484,79,7,10169.77,2,2,1,221,At Risk of Churn
3485,25,3,3163.31,4,5,5,455,Lost Customer
3486,9,4,4722.08,5,4,4,544,Loyal Customer
3487,10,3,3715.32,5,5,5,555,VIP Customer
3488,17,2,2167.79,4,5,5,455,Lost Customer
3489,108,6,8300.15,1,2,2,122,Lost Customer
3490,166,5,4739.7,1,3,4,134,Lost Customer
3491,189,4,3151.67,1,4,5,145,Lost Customer
3492,80,3,4141.43,2,5,4,254,Lost Customer
3493,93,6,10053.82,2,2,1,221,At Risk of Churn
3494,4,4,5122.71,5,4,4,544,Loyal Customer
3495,13,7,8626.65,5,2,2,522,Lost Customer
3496,256,4,4725.38,1,4,4,144,Lost Customer
3497,52,3,3744.0699999999997,3,5,5,355,Lost Customer
3498,127,6,5177.0599999999995,1,2,4,124,Lost Customer
3499,51,7,7673.4800000000005,3,2,2,322,Lost Customer
3500,144,6,4922.41,1,2,4,124,Lost Customer
5034,84,3,1519.92,2,5,5,255,Lost Customer
